price,bedrooms,living_area,kitchen_type,furnished,terrace_surface,garden_surface,plot_surface,frontage,swimming_pool,condition,property_type
419000,4,174,0,0,0,0,891,4,0,2,1
899000,4,194,2,0,50,2000,2519,3,0,2,1
175000,3,135,1,0,0,0,135,2,0,1,1
389000,3,150,1,0,25,225,351,2,0,1,1
315000,2,100,1,0,9,0,100,2,0,2,7
619000,5,440,1,0,0,0,1600,2,0,1,1
535000,5,220,1,0,0,1374,1374,4,0,1,1
125000,3,117,2,0,15,0,150,2,0,5,1
1850000,13,1050,0,0,0,0,900,3,0,1,9
599000,4,340,2,0,100,0,340,2,0,2,0
269000,3,167,0,0,0,0,1882,3,0,4,1
221000,1,73,2,0,0,0,73,2,0,1,0
440000,4,187,0,0,0,0,408,2,0,2,1
269000,3,135,1,0,0,0,280,2,0,5,1
299000,4,180,0,0,0,1750,1752,4,0,4,1
299000,3,130,2,0,0,1364,1364,4,0,5,1
299000,3,100,2,0,5,0,100,2,0,2,0
275000,5,167,1,0,12,0,167,2,0,2,1
149900,2,149,2,0,20,520,620,2,0,2,1
435000,2,103,0,0,50,165,103,2,0,2,0
179000,3,130,2,0,45,0,151,2,0,2,1
225000,1,80,3,0,2,0,80,2,0,1,0
325000,3,112,2,0,0,0,375,2,0,2,1
329000,3,185,1,0,0,0,152,3,0,1,1
560000,3,245,2,0,0,0,3270,4,0,2,22
145000,1,54,3,0,12,0,54,2,0,2,15
295000,3,142,2,0,0,0,142,2,0,2,2
399000,4,235,1,0,276,0,235,3,0,1,7
795000,5,233,1,0,32,319,630,4,0,1,3
335000,2,88,1,0,8,0,88,2,0,2,0
224000,2,132,2,0,25,0,218,3,0,1,1
377420,3,121,2,0,9,0,121,4,0,2,0
285000,2,95,0,0,0,0,95,2,0,2,0
850000,3,195,2,0,15,40,110,2,0,1,1
95000,2,135,3,0,0,0,350,2,0,6,1
395000,4,167,2,0,0,0,455,4,0,5,1
279000,2,128,3,0,45,0,128,2,0,2,7
159000,1,50,3,0,0,0,50,2,0,2,0
579000,4,218,2,0,0,470,1097,4,0,2,1
440000,5,205,2,0,0,36,165,1,0,5,9
385000,4,470,3,0,22,0,470,3,0,5,0
219000,2,84,1,0,0,0,84,2,0,2,0
149000,3,125,0,0,0,87,157,3,0,4,1
635000,4,356,1,0,0,344,1100,4,0,1,1
745000,3,120,0,0,12,0,60,2,0,2,1
199900,2,102,2,0,6,0,102,2,0,2,0
370000,2,101,0,0,29,161,101,2,0,2,6
549000,4,210,0,0,0,0,1212,2,0,1,3
600000,4,180,2,0,33,1500,2227,4,0,1,5
415000,2,97,1,0,0,0,97,2,0,1,0
365000,3,130,0,0,10,0,130,2,0,4,0
279000,7,209,3,0,30,0,209,2,0,2,9
355000,2,111,1,0,40,100,111,2,0,1,6
285000,4,190,2,0,46,571,677,4,0,2,1
599000,3,140,1,0,64,0,140,3,0,5,7
240000,3,105,1,0,25,0,105,2,0,5,0
160000,1,38,2,1,0,0,38,2,0,2,0
239000,2,103,1,0,0,0,103,2,0,1,6
120000,2,104,0,0,0,0,180,3,0,4,1
320000,3,100,2,0,0,0,100,2,0,4,0
375000,1,60,1,0,20,0,60,4,0,1,0
450000,3,206,2,0,16,0,85,2,0,4,9
389000,3,123,1,0,16,0,123,2,0,1,0
199000,1,82,3,0,0,0,82,3,0,3,0
1135000,3,233,1,0,5,0,233,2,0,1,0
739000,3,230,0,0,5,0,230,2,0,1,0
2750000,7,450,1,0,0,0,2600,4,0,1,3
127500,2,95,3,0,20,155,95,2,0,5,1
140000,2,109,0,0,0,0,95,2,0,4,1
335000,4,215,1,0,15,429,600,3,0,1,1
375000,2,150,1,0,0,0,648,2,0,1,1
1200000,4,400,2,0,0,4500,45000,4,0,3,1
995000,6,380,2,0,0,0,58000,2,0,2,3
349000,3,120,1,0,14,0,120,4,0,1,0
340000,4,150,1,0,11,0,150,2,0,1,15
295000,2,75,3,0,10,0,75,2,0,1,0
150000,1,100,3,0,0,0,100,2,0,5,0
219900,3,200,2,0,22,430,530,3,0,2,1
380000,3,160,2,0,0,0,640,4,0,1,14
367709,2,94,0,0,38,0,94,2,0,2,0
555000,2,120,1,0,75,0,120,4,0,1,7
299000,4,247,2,0,60,110,240,2,0,5,1
627000,5,300,1,0,25,840,840,4,0,1,3
220000,3,188,0,0,0,96,663,4,0,4,1
374000,2,92,1,0,10,0,92,2,0,1,2
165000,2,85,1,0,10,0,95,3,0,1,1
1350000,3,179,1,0,36,0,179,2,0,1,7
795000,3,101,2,0,0,0,101,2,0,1,0
300000,4,207,1,0,0,0,1346,2,0,2,1
375000,3,117,2,0,30,0,117,2,0,2,0
315000,2,86,2,0,0,0,86,2,0,2,0
230000,2,75,1,0,0,0,75,2,0,1,0
325000,2,102,0,0,7,0,102,3,0,2,0
279000,2,73,2,0,0,0,185,3,0,2,1
350000,3,245,2,0,49,0,600,3,0,1,1
285000,4,180,0,0,0,0,661,2,0,2,1
460000,2,108,1,0,16,0,108,2,0,1,2
179000,2,63,3,0,0,0,63,2,0,2,0
599000,4,150,1,0,18,107,191,4,0,1,3
285000,2,70,1,1,0,0,70,2,0,2,0
295000,3,144,3,0,0,0,251,2,0,5,1
475000,3,122,1,0,36,0,122,2,0,1,0
449000,3,225,1,0,0,0,210,3,0,2,1
1249000,4,187,3,0,73,0,187,3,0,2,7
425000,4,190,3,0,0,0,430,3,0,2,1
185000,2,72,3,0,9,0,72,3,0,1,0
775000,6,300,2,0,0,0,5390,2,1,2,17
239000,2,117,2,0,0,0,117,2,0,1,0
295000,3,121,2,0,4,0,121,3,0,2,0
99000,2,67,0,0,3,0,51,2,0,2,1
175000,1,60,2,0,15,0,60,2,0,5,0
180000,3,362,0,0,0,0,300,2,0,4,1
1085000,3,150,1,0,50,500,100,4,0,1,3
268000,2,80,1,0,5,0,80,2,0,1,0
330000,3,175,1,0,0,0,465,4,0,1,1
2350000,6,847,1,0,100,0,6529,4,1,1,1
205000,2,80,2,0,2,0,80,2,0,2,0
350000,4,165,0,0,0,0,1053,4,0,2,1
649000,4,351,1,0,5,70,170,2,0,5,9
339000,3,200,2,0,0,300,200,2,0,1,6
339000,3,131,2,0,30,0,131,2,0,1,0
299000,3,198,3,0,0,0,981,2,0,5,1
690000,3,230,1,0,175,0,230,4,0,2,7
199000,2,110,1,0,4,0,110,2,0,1,0
335000,3,140,0,0,0,0,70,2,0,2,1
490000,5,185,0,0,7,0,60,2,0,2,1
335000,5,323,0,0,0,0,280,2,0,2,1
110000,2,90,3,0,60,200,360,2,0,5,1
435500,3,208,1,0,0,0,555,3,0,1,1
250000,1,48,2,0,0,0,48,2,0,2,0
410000,2,96,2,0,19,0,96,4,0,1,0
225000,1,60,3,1,4,0,60,2,0,2,0
950000,5,369,2,0,15,0,240,2,0,5,1
159000,3,140,3,0,0,130,215,2,0,2,1
1890000,10,340,2,0,0,0,80,2,0,1,4
599000,3,400,1,0,0,0,949,4,0,2,1
450000,2,120,1,0,0,0,120,2,0,3,0
375000,4,210,2,0,0,0,490,4,0,3,1
485000,5,336,2,0,0,0,559,4,0,2,1
299000,4,175,3,0,0,0,443,2,0,4,3
139000,2,77,2,0,0,0,77,2,0,2,0
275000,1,63,1,0,12,38,63,2,0,2,6
595000,4,210,2,0,50,0,1136,4,1,2,3
229000,2,85,2,0,7,0,85,2,0,2,0
329900,3,170,2,0,0,0,733,4,0,2,1
295000,4,309,2,0,37,0,1329,2,0,2,1
240000,1,65,0,0,0,35,65,2,0,5,6
149000,7,343,2,0,68,0,145,2,0,4,1
175000,3,115,2,0,45,0,427,2,0,2,1
390000,2,137,1,0,3,87,137,2,0,1,6
275000,1,58,1,1,0,0,58,2,0,3,0
199000,2,75,2,0,0,0,75,2,0,2,0
895000,3,225,2,0,35,100,225,2,0,2,0
375000,3,214,2,1,0,0,214,2,0,2,1
795000,8,408,0,0,24,12,162,2,0,5,9
250000,3,97,3,0,0,0,97,2,0,2,0
325000,3,186,3,0,0,0,150,3,0,2,1
2990000,6,430,0,0,0,0,2728,4,1,1,3
260000,3,145,2,0,31,0,110,1,0,1,1
370000,3,130,1,0,11,0,130,2,0,2,7
269000,2,50,1,0,0,0,50,2,0,1,0
445000,3,187,2,0,45,290,490,3,0,2,1
235000,2,82,2,0,43,0,82,2,1,1,7
279500,2,200,3,0,0,0,200,2,0,1,0
245000,4,180,3,0,0,0,514,2,0,2,1
299000,2,125,2,0,30,0,125,2,0,2,0
570000,8,554,3,0,0,0,731,2,0,2,11
230000,1,90,1,0,8,0,90,2,0,1,2
350000,5,196,2,0,10,315,517,4,0,1,10
525000,4,190,1,0,0,45,135,1,0,1,11
390000,3,160,2,0,40,0,160,2,0,2,7
498000,4,170,3,0,0,0,827,4,0,5,1
189000,4,180,2,0,0,0,210,2,0,2,1
329000,3,109,0,0,22,0,426,3,0,2,1
175000,3,165,3,0,0,0,314,2,0,5,4
365000,2,97,1,0,18,0,97,2,0,1,0
1950000,6,1165,1,0,200,3788,3788,4,0,1,5
550000,2,112,1,0,21,0,112,3,0,1,0
229000,2,90,2,0,0,0,90,2,0,1,0
549000,3,170,2,0,12,0,100,2,0,5,1
215000,1,54,1,0,4,0,54,2,0,2,0
520000,4,235,0,0,31,140,354,3,1,2,1
169000,2,70,0,0,0,0,70,2,0,5,0
39000,2,120,0,0,0,10,99,2,0,2,1
630000,4,205,1,0,3,0,80,2,0,2,9
190000,2,112,2,0,0,96,143,2,0,2,1
290000,4,150,1,0,0,350,985,4,0,2,3
600000,5,219,2,0,0,0,2836,4,0,4,3
149000,4,113,2,1,9,0,64,3,0,2,1
430000,3,148,2,0,33,0,148,3,0,1,7
329950,3,120,2,0,30,100,315,3,0,1,1
229000,3,106,1,0,0,0,106,2,0,1,6
480000,4,218,2,0,18,100,195,2,0,2,1
685000,4,160,1,0,0,0,160,2,1,1,2
310000,3,171,2,0,0,0,187,2,0,1,1
249000,1,79,1,0,17,0,79,4,0,2,0
749000,2,150,2,0,4,0,150,2,0,3,0
95000,2,80,3,0,0,0,50,3,0,4,1
545000,4,423,2,0,0,186,326,2,0,2,9
195000,2,200,3,0,0,0,251,3,0,4,4
690000,3,179,2,0,76,0,179,2,0,4,7
299000,2,114,2,0,0,0,114,2,0,2,2
450000,6,520,3,0,0,0,260,2,0,2,4
463000,3,113,3,0,10,215,113,2,0,1,0
639000,3,211,2,0,30,0,1269,4,0,2,3
180000,4,148,3,0,0,0,325,2,0,2,1
320000,4,200,2,0,0,0,1116,4,0,5,1
229000,2,94,2,0,15,0,94,4,0,2,0
625000,3,288,3,0,0,0,418,4,0,2,1
270000,3,121,2,0,9,0,121,2,0,2,0
378500,3,86,2,0,16,0,86,2,0,2,0
399000,4,181,0,0,0,5400,5610,4,0,4,1
159000,3,105,3,0,60,0,105,2,0,5,0
299000,3,214,2,0,38,0,110,2,0,1,1
184000,2,165,2,0,10,0,70,2,0,2,1
185000,1,39,2,1,3,0,39,3,0,2,0
304000,1,66,2,0,10,0,66,2,0,1,0
279000,3,250,2,0,0,0,440,2,0,4,1
265000,2,102,2,0,0,0,102,2,0,1,0
225850,2,80,2,0,6,0,80,2,0,2,2
375000,2,105,1,0,8,0,105,3,0,3,0
325000,3,135,2,0,0,0,135,2,0,2,1
264000,2,96,2,0,28,74,235,2,0,2,1
245000,2,140,2,0,0,0,90,2,0,2,1
239500,2,92,1,0,11,0,92,2,0,1,6
292000,2,111,3,0,0,0,111,2,0,3,1
279000,3,187,0,0,25,0,318,3,0,2,1
380000,2,80,1,0,0,0,80,2,0,2,0
395000,3,145,1,0,16,0,145,2,0,1,6
1175000,3,200,2,0,0,0,200,3,0,2,7
339000,2,96,2,0,16,0,96,2,0,2,0
875000,4,345,1,0,40,8000,9560,4,0,1,3
575000,5,217,2,0,45,0,1700,4,0,1,3
695000,3,195,1,0,8,0,195,3,0,5,0
1800000,2,375,1,0,75,400,375,2,1,1,0
299000,5,595,3,0,0,1000,1300,3,0,5,1
875000,3,211,0,0,0,0,211,2,0,3,6
399000,3,117,1,0,16,0,117,2,0,1,0
799000,3,164,2,0,20,0,164,2,0,1,7
259000,5,275,2,0,20,80,230,2,0,2,1
370000,2,90,1,1,14,0,90,2,0,2,0
776000,2,270,0,0,0,0,3450,4,0,2,22
450000,4,227,2,0,30,200,555,3,1,1,1
370000,2,87,2,0,6,0,87,2,0,5,0
335000,3,199,2,0,9,412,949,4,0,2,1
385000,2,148,1,0,40,0,719,3,1,5,14
325000,2,70,2,0,3,0,70,4,0,2,0
249000,6,252,0,0,49,653,910,2,0,5,1
395000,3,175,3,0,0,0,377,4,0,4,3
150000,3,95,2,0,11,0,57,2,0,1,1
649000,5,265,1,0,0,0,86,3,0,5,4
149000,6,262,3,0,0,0,287,2,0,4,1
200000,1,60,1,0,0,0,60,2,0,1,0
185000,2,72,3,0,10,0,72,3,0,1,0
699000,4,220,0,0,0,0,220,4,0,2,3
275000,4,145,2,0,22,0,491,4,0,5,1
457000,2,113,2,0,18,0,113,2,0,2,0
398000,3,116,2,0,30,0,116,2,0,1,0
245000,3,140,1,0,0,1342,1342,2,0,1,3
189000,2,60,0,0,30,1000,4800,4,0,2,21
880000,4,437,2,0,100,1560,1900,4,0,1,4
172500,2,94,2,0,0,0,94,2,0,2,0
389000,4,355,1,0,0,2400,2400,2,0,5,1
649000,4,380,1,0,40,280,534,4,0,1,3
375000,3,145,3,0,4,0,145,2,0,1,15
349000,4,400,3,0,0,0,1620,3,0,2,1
225000,1,90,3,0,0,0,90,4,0,2,0
249000,3,95,0,0,10,0,95,2,0,5,0
140000,2,130,3,0,0,100,308,3,0,2,1
265000,1,65,0,0,5,0,65,2,0,1,12
649000,6,499,2,0,0,0,2336,4,1,2,1
790000,2,235,1,0,30,0,235,2,0,2,0
295000,5,180,3,0,0,0,537,2,0,4,1
499000,3,200,2,0,30,0,200,2,0,2,1
128000,1,30,0,1,0,0,30,2,0,5,16
400000,1,500,0,0,0,3301,3546,3,0,6,18
495000,2,220,2,0,0,0,220,2,0,1,8
475000,2,121,1,0,36,0,121,2,0,2,0
300000,5,190,0,0,15,240,240,2,0,5,1
319000,2,106,2,0,4,0,106,2,0,1,0
129000,2,117,2,0,0,0,117,2,0,2,0
450000,2,95,1,0,6,0,95,2,0,1,0
1750000,3,218,1,0,122,0,218,2,0,1,7
375000,3,210,1,0,160,0,210,2,0,4,7
365000,2,125,2,0,0,0,125,2,0,5,0
200000,3,550,2,0,70,350,845,2,0,4,4
215000,3,118,1,0,0,0,118,3,0,1,0
699000,2,130,2,0,39,0,130,2,0,1,7
205000,4,300,2,0,0,0,731,2,0,4,1
550000,5,260,2,0,20,0,1280,4,0,2,3
285000,3,150,2,0,5,110,167,2,0,2,10
362350,2,130,2,0,16,0,130,3,0,2,0
645000,2,128,2,0,14,0,128,2,0,1,0
995000,4,600,2,0,0,0,1488,4,1,2,3
489000,3,197,0,0,0,0,1168,4,0,2,3
357150,2,120,1,0,20,265,120,2,0,1,0
550000,4,424,3,0,0,0,1774,2,0,5,3
450000,5,321,3,0,0,0,817,2,0,2,9
310000,2,125,0,0,0,0,125,3,0,5,0
349000,3,132,2,0,12,0,132,3,0,2,0
59000,1,34,0,0,0,0,34,2,0,2,0
170000,2,66,3,0,4,0,66,2,0,5,0
259000,3,160,1,0,20,50,170,3,0,1,1
219000,3,130,2,0,0,0,280,3,0,2,1
420000,3,105,1,0,0,0,105,2,0,3,0
339000,6,214,3,0,0,0,1000,4,0,2,1
320000,1,74,1,0,23,0,74,2,0,1,0
340000,3,172,2,0,0,265,495,3,0,2,1
355000,2,113,0,0,0,0,113,2,0,1,0
229000,2,90,2,0,0,0,90,2,0,2,0
324000,3,200,2,0,0,0,100,2,0,5,1
85000,1,89,0,0,0,0,90,3,0,2,1
245000,2,119,2,0,21,0,119,2,0,2,6
1250000,6,530,1,0,0,0,10534,2,0,1,3
3900000,6,650,1,0,200,0,3500,4,1,1,1
225000,2,150,0,0,0,0,85,2,0,2,1
210000,2,99,1,0,3,0,99,2,0,1,0
149000,3,130,0,0,70,20,223,3,0,4,1
900000,4,625,2,0,0,0,2513,4,0,2,4
275500,2,96,1,0,76,0,96,2,0,2,6
240000,1,62,1,0,7,0,62,2,0,2,0
315000,2,96,2,0,9,0,96,2,0,1,0
230000,1,79,2,0,25,0,79,4,0,2,0
295000,3,151,1,0,21,1300,1375,4,0,1,1
1595000,5,400,1,0,30,0,2053,4,0,1,3
181927,2,73,2,0,5,0,73,2,0,1,0
395000,2,170,1,0,10,40,170,2,0,2,0
265000,3,180,0,0,0,0,295,2,0,2,1
1150000,6,350,2,0,50,60,154,2,0,2,9
450000,5,288,1,0,0,96,192,2,0,2,11
149000,1,34,2,1,0,0,34,2,0,2,16
299000,4,478,2,0,29,0,257,2,0,2,1
395000,3,175,1,0,0,0,346,2,0,1,3
1295000,4,195,1,0,21,0,195,2,0,1,0
495000,3,140,2,0,8,0,140,2,0,5,0
279000,3,137,2,0,0,0,137,2,0,2,0
315000,4,140,3,0,0,0,1373,4,0,5,3
375000,3,150,1,0,0,102,181,2,0,2,1
292500,1,71,1,0,12,0,71,3,0,1,0
325000,5,222,2,0,0,505,704,3,0,2,1
215000,2,87,1,0,13,0,87,2,0,2,0
463000,3,106,2,0,52,0,106,2,0,1,0
245000,2,90,3,0,8,0,90,2,0,3,0
370000,2,60,1,1,10,0,60,2,0,1,0
1235000,2,197,1,0,100,0,197,2,1,2,0
279000,2,90,0,0,6,0,90,2,0,2,0
525000,2,117,1,0,24,0,117,2,0,1,0
545000,2,112,1,0,20,0,112,2,0,1,7
195000,1,95,0,0,20,0,95,2,0,2,2
389000,4,205,1,0,20,0,296,3,0,1,1
409000,4,202,2,0,0,157,202,2,0,2,2
255000,4,133,0,0,10,0,133,3,0,2,0
379000,4,198,2,0,0,245,405,2,0,2,1
378000,3,285,0,0,24,0,242,3,0,1,1
435000,4,303,1,0,0,0,988,3,0,2,4
1595000,8,948,0,0,0,0,15641,2,0,1,22
489000,4,195,1,0,50,130,180,2,0,1,1
300000,1,87,2,0,15,0,87,2,0,1,0
169000,2,60,3,0,0,20,60,2,0,5,0
389500,3,130,1,0,40,0,130,3,0,1,2
150000,2,107,0,0,0,0,107,2,0,4,0
419000,4,207,2,0,0,0,493,2,0,2,1
140000,5,156,2,0,16,107,181,3,0,2,1
115000,1,48,3,0,0,0,48,2,0,2,0
470000,4,150,0,0,6,0,150,2,0,2,2
1150000,3,73,0,0,0,0,73,2,0,1,0
304478,2,100,2,0,17,0,100,2,0,2,0
985000,3,195,2,0,24,0,195,2,0,1,0
135000,2,60,2,0,0,0,60,2,0,2,1
219500,2,105,2,0,9,0,105,4,0,2,7
895000,4,202,0,1,0,0,52,2,0,2,9
140000,2,70,3,0,0,0,70,2,0,1,1
750000,3,155,1,0,25,0,155,2,0,2,0
219000,4,218,2,0,0,0,340,2,0,2,1
1995000,3,120,0,0,2,0,120,2,0,1,0
345000,3,195,2,0,0,0,540,3,0,1,1
585000,3,225,1,0,0,0,630,4,0,2,3
599000,3,143,0,0,0,0,143,2,0,1,0
217500,3,165,0,0,16,0,165,2,0,2,1
399000,3,190,3,0,10,150,656,4,0,2,1
330000,2,70,2,1,0,0,70,2,0,1,0
349000,3,230,2,0,0,2500,3270,4,0,5,1
428000,2,102,2,0,0,0,102,3,0,1,0
210000,3,130,2,0,25,170,270,2,0,5,10
399000,4,155,3,0,0,0,1374,2,0,4,1
230000,1,48,1,0,2,0,48,2,0,2,0
169000,2,80,2,0,4,0,80,2,0,2,0
179000,1,81,1,0,0,0,81,3,0,2,0
498000,3,110,0,0,0,0,100,3,0,5,1
499000,5,686,3,0,12,0,686,2,0,5,0
249000,4,146,0,0,17,255,146,3,0,2,1
225000,3,173,2,0,30,0,169,3,0,4,1
189000,1,54,0,0,0,0,54,2,0,1,0
399000,2,94,1,0,0,1,94,2,0,1,6
380000,3,158,2,0,10,118,231,2,0,5,10
415000,3,118,0,0,23,0,118,2,0,1,0
590000,2,120,1,0,0,0,120,2,0,1,0
220000,2,117,3,0,0,0,117,2,0,3,0
229000,4,210,2,0,0,0,265,2,0,5,1
3050000,12,600,1,0,37,180,280,2,0,3,9
885000,3,121,1,0,15,0,121,2,0,1,0
445000,2,141,2,0,140,0,141,2,0,2,7
170000,3,120,3,0,0,0,77,2,0,2,21
200000,1,70,1,1,5,0,70,2,0,2,0
749000,3,213,2,0,0,0,213,2,0,1,0
1150000,2,80,2,0,32,0,80,2,0,2,0
495000,2,122,1,0,33,0,122,2,0,1,0
240000,2,90,2,0,9,0,90,2,0,1,0
129000,2,90,2,0,6,0,90,2,0,4,0
385000,2,91,0,0,0,0,91,2,0,1,0
245000,2,100,0,0,0,0,100,2,0,5,0
88000,3,95,0,0,0,0,45,2,0,4,1
249000,4,219,2,0,0,0,120,2,0,3,1
265000,2,97,2,0,12,0,97,3,0,2,0
1249000,4,187,3,0,73,0,187,3,0,1,7
420000,4,178,2,0,19,0,178,4,0,2,0
300000,3,126,2,0,16,900,953,3,0,5,1
290000,4,135,2,0,15,0,80,2,0,2,1
195000,1,36,0,0,0,0,36,2,0,5,16
285000,4,212,2,0,20,200,394,3,0,2,1
390000,2,108,0,0,7,0,108,3,0,2,0
239000,2,86,0,0,12,60,86,4,0,1,6
535000,4,235,2,0,60,3700,3983,4,0,2,3
249000,2,107,0,0,0,0,107,2,0,1,0
350000,2,86,1,0,13,0,86,2,0,2,0
358000,2,163,2,0,0,0,325,2,0,2,1
549000,1,107,1,0,6,0,107,2,0,1,0
279000,1,69,0,0,49,0,69,2,0,2,0
395000,3,145,3,0,0,0,1060,2,0,5,3
295000,2,113,2,0,0,0,113,3,0,1,0
295000,3,182,0,0,0,0,2900,4,0,4,1
119500,3,120,3,0,0,0,104,2,0,5,1
149995,2,110,2,0,15,0,89,2,0,2,1
345000,4,240,2,0,0,1219,1319,4,0,5,1
475000,4,205,1,0,0,0,375,4,0,1,1
265000,2,75,2,0,4,0,75,2,0,1,0
195000,2,58,1,0,0,0,58,2,0,3,0
1590000,3,174,1,0,45,0,174,2,0,1,0
289000,2,125,1,0,50,220,583,4,0,1,14
523000,3,129,1,0,10,0,129,2,0,1,0
875000,6,312,2,0,61,200,434,3,0,2,1
145000,2,75,3,0,0,0,75,2,0,5,0
465500,3,226,1,0,0,0,748,3,0,1,1
228000,3,116,0,0,24,109,167,3,0,2,1
240000,2,92,2,0,5,0,92,2,0,1,0
479000,3,200,1,0,0,40,100,2,0,2,1
380000,3,124,2,0,0,0,332,3,0,2,1
220000,2,106,1,0,34,0,106,3,0,1,0
699000,3,192,1,0,0,0,830,4,0,2,3
215000,3,126,3,0,0,0,126,2,0,2,1
325000,2,122,1,0,9,0,122,2,0,1,2
340000,2,85,2,0,0,0,85,2,0,2,0
319000,2,121,2,0,0,0,290,2,0,2,1
775000,2,98,0,0,19,0,98,2,0,1,2
390000,4,225,0,0,0,0,263,3,0,2,1
890000,4,224,3,0,0,1174,1174,4,1,2,3
2390000,5,468,1,0,60,550,1160,4,0,1,3
565000,5,253,2,0,0,0,140,2,0,4,1
225000,2,113,2,0,13,0,113,2,0,2,0
325000,2,110,2,0,12,0,110,2,0,2,0
576479,2,165,0,0,0,0,165,2,0,1,7
750000,6,550,1,0,130,5600,6000,4,0,1,17
635000,6,349,1,0,0,800,660,2,0,1,22
380000,3,183,2,0,0,0,183,2,0,2,15
845000,3,103,1,0,0,0,103,2,0,1,0
195000,1,50,2,0,0,0,50,3,0,2,0
1300000,3,282,1,0,18,0,282,2,1,1,2
189500,2,96,2,0,8,0,96,2,0,2,0
280000,2,90,2,0,25,0,90,2,0,2,0
474500,2,132,0,0,45,0,132,2,0,2,0
109000,2,76,0,0,0,100,165,2,0,2,1
1000000,5,430,1,0,65,6000,6277,4,1,1,5
1695000,3,98,2,0,10,0,98,2,0,1,0
349000,2,100,0,0,22,0,100,2,0,2,0
269000,2,106,1,0,0,0,106,2,0,1,0
265000,2,125,3,0,12,0,125,2,0,2,2
325000,2,85,1,0,13,0,85,2,0,1,0
280000,2,75,1,1,1,1,75,2,0,2,0
168000,2,100,0,0,12,121,230,3,0,2,1
129800,2,110,3,0,10,76,160,2,0,5,1
425000,2,91,1,0,9,0,91,2,0,1,0
212000,2,96,2,0,19,0,96,2,0,2,0
309000,4,200,2,0,0,0,811,4,0,4,1
248000,2,75,2,0,8,0,75,2,0,2,0
349000,4,105,3,0,7,0,105,2,0,2,2
270000,3,160,0,0,0,0,160,4,0,2,7
290000,4,180,3,0,20,460,606,4,0,4,1
185000,2,118,2,0,0,0,130,2,0,2,1
445000,3,168,1,0,0,1465,1468,3,1,1,1
325000,3,110,2,0,0,0,516,4,0,2,3
223000,2,113,3,0,0,0,60,2,0,4,9
525000,2,210,0,0,0,0,117,3,0,4,1
830000,2,280,1,0,38,0,280,2,0,1,0
350000,3,106,2,0,20,0,636,4,0,1,3
209000,1,68,1,0,22,0,68,2,0,1,0
375000,2,98,0,0,12,59,98,2,0,2,0
1495000,4,460,0,0,80,0,2697,4,0,2,4
229000,2,113,0,0,0,0,113,2,0,1,0
1199000,4,302,0,0,0,0,8470,4,0,1,1
335000,4,120,1,0,7,0,120,2,0,1,0
930000,8,340,0,1,20,0,98,2,0,2,9
350000,7,286,3,0,80,0,168,2,0,1,1
179500,4,135,2,0,0,40,150,2,0,2,1
215000,2,110,1,0,8,0,110,2,0,2,2
307000,3,123,3,0,36,56,211,2,0,4,1
295000,1,81,2,0,4,0,81,2,0,2,0
199000,2,86,3,0,42,0,86,2,0,2,7
275000,2,201,0,0,0,0,534,4,0,2,3
377000,4,180,3,0,40,2200,2463,4,0,2,1
348000,3,132,2,0,0,0,132,2,0,1,0
393000,3,120,3,0,9,0,120,2,0,1,0
530000,5,379,2,0,115,0,379,2,0,2,1
475000,3,265,2,0,33,0,938,2,0,2,1
330000,2,89,2,0,52,0,89,2,0,2,7
1195000,5,540,1,0,30,0,1868,4,0,2,1
299000,2,88,2,0,12,0,88,4,0,2,0
377420,3,120,1,0,9,0,120,2,0,1,6
215900,2,85,2,0,0,0,85,3,0,2,0
450000,7,306,2,0,0,0,306,3,0,2,1
349900,2,162,2,0,0,0,120,2,0,2,1
435000,2,95,1,0,0,0,95,3,0,2,0
414582,2,103,0,0,31,0,103,2,0,2,0
355000,4,240,2,0,0,2300,2565,4,0,2,1
265000,2,95,0,0,0,0,95,2,0,5,0
285000,1,50,1,0,0,0,50,2,0,3,2
234000,2,178,2,0,47,0,104,2,0,2,1
315000,2,88,2,0,20,250,318,4,0,2,1
690000,3,173,0,0,22,0,173,2,0,1,0
225000,3,93,3,0,14,0,368,2,0,2,4
509500,3,171,2,0,0,0,171,2,0,2,1
460000,2,130,0,0,0,40,130,2,0,2,0
149000,3,150,3,0,53,260,310,2,1,2,1
835000,2,98,2,0,22,0,98,2,0,1,2
220000,3,124,3,0,0,0,124,2,0,2,0
364800,3,164,1,0,0,0,276,3,0,1,1
475000,5,185,1,0,0,0,500,4,0,2,3
89000,1,72,3,0,0,0,72,3,0,2,0
225000,2,83,2,0,5,0,83,2,0,1,0
1190000,5,525,1,0,0,0,1850,4,0,1,3
249000,3,162,2,0,30,14630,14630,4,0,2,1
439000,3,200,2,0,0,0,407,2,0,1,1
280000,2,78,2,0,7,0,78,4,0,2,0
119000,3,138,0,0,0,0,120,2,0,4,1
260000,2,208,0,0,0,0,644,4,0,2,1
259500,1,60,0,0,14,0,60,2,0,4,6
325000,3,139,2,0,4,0,139,2,0,1,2
429000,2,149,3,0,0,0,1036,2,0,1,1
520000,1,120,1,0,10,0,35,2,1,1,4
365000,3,118,1,0,18,0,118,2,0,1,0
195000,3,170,3,0,0,0,207,2,0,5,1
369000,2,129,2,0,16,571,700,2,0,2,1
145000,2,120,0,0,0,0,120,2,0,2,2
